word,rating
reflexes,2.727272727
reform,1.823529412
reformation,2.458333333
reformed,1.818181818
reformers,1.782608696
reforming,2.045454545
reforms,1.739130435
refrain,2.12
refresh,2
refreshed,2.304347826
refreshing,1.769230769
refreshments,2.391304348
refrigerate,3
refrigeration,4.086956522
refrigerator,2.458333333
refuge,2.625
refugee,2.576923077
refugees,2.923076923
refund,1.6
refunded,2.181818182
refunds,1.458333333
refurbished,2.653846154
refusal,2.62962963
refuse,2.44
refused,2.166666667
refuses,1.923076923
refusing,2.458333333
refutation,2.863636364
refute,2.476190476
refuted,2.904761905
regain,2.05
regained,2.909090909
regaining,2.5
regal,2.260869565
regard,2
regarded,1.826086957
regarding,2.36
regardless,2.045454545
regards,1.857142857
regatta,3.304347826
regency,3.210526316
regenerate,2.285714286
regenerates,3.217391304
regenerating,3.363636364
regeneration,3.25
regent,2.576923077
regents,3.529411765
reggae,4.153846154
regime,3.916666667
regimen,2.863636364
regiment,3.045454545
regiments,2.666666667
regimes,3.72
region,3.380952381
region's,2.782608696
regional,2.884615385
regions,2.916666667
register,2.65
registered,2.730769231
registering,2.7
registers,2.541666667
registrar,3.090909091
registration,3.411764706
registrations,2.25
registry,2.8
regression,3.227272727
regret,1.703703704
regrets,2.269230769
regrettably,2.541666667
regretted,1.695652174
regular,2.035714286
regularity,2.826086957
regularly,2.529411765
regulars,2.318181818
regulate,2.291666667
regulated,2.04
regulating,2.5
regulation,2.964285714
regulations,3.173913043
regulator,1.956521739
regulatory,2.48
rehabilitation,3.434782609
rehash,2.105263158
rehearsal,2.48
rehearsals,3.045454545
reign,4.041666667
reigns,3.782608696
reimburse,3.192307692
reimbursed,2.681818182
reimbursement,3.28
rein,3
reincarnation,3.416666667
reindeer,2.695652174
reinforce,2.64
reinforced,2.15
reinforcement,2.739130435
reinforcements,3.086956522
reinforces,2.304347826
reinforcing,2.391304348
reins,3.423076923
reinstall,2.041666667
reissue,3.875
reiterate,2.625
reiterated,3.111111111
reject,1.666666667
rejected,2.454545455
rejecting,2
rejection,2.5
rejections,2.869565217
rejects,2.4
rejoice,3
rejoin,1.740740741
relapse,2.681818182
relate,1.714285714
related,2.047619048
relates,1.76
relating,2.181818182
relation,2.428571429
relational,2.52173913
relations,3.041666667
relationship,2.75
relationships,3
relative,2.090909091
relatively,2.518518519
relatives,2.125
relativism,3.272727273
relativistic,2.928571429
relativity,2.826086957
relax,1.47826087
relaxation,2.347826087
relaxed,2.185185185
relaxing,1.652173913
relay,1.75
relayed,2.761904762
release,2.476190476
released,2.545454545
releases,2.227272727
releasing,2.5
relegated,2.818181818
relentless,2.173913043
relentlessly,2.086956522
relevance,2.041666667
relevant,1.608695652
reliable,2.260869565
reliably,2.913043478
reliance,2.307692308
reliant,2.304347826
relic,2.185185185
relied,2.434782609
relief,2.428571429
relies,1.916666667
relieve,2.8
relieved,2.869565217
relieving,2.636363636
religion,3.384615385
religions,3.615384615
religious,3.571428571
religiously,3.210526316
relinquish,3.608695652
relish,1.666666667
reload,1.913043478
reloaded,2.666666667
relocate,1.958333333
relocation,2.722222222
reluctance,2.619047619
reluctant,2.583333333
reluctantly,2.48
rely,1.916666667
relying,2.16
remain,2.217391304
remainder,2.47826087
remained,2.823529412
remaining,2.368421053
remains,2.363636364
remake,1.692307692
remark,1.708333333
remarkable,2.444444444
remarkably,1.913043478
remarked,2
remarks,1.916666667
remedial,3.12
remedies,2.625
remedy,1.791666667
remember,1.565217391
remembered,2.041666667
remembering,2.44
remembers,2.260869565
remembrance,2.653846154
remind,1.807692308
reminded,1.958333333
reminder,1.826086957
reminders,2.045454545
reminding,2.115384615
reminds,1.869565217
reminiscent,4.5
remission,2.454545455
remnant,1.964285714
remnants,2.842105263
remorse,2.086956522
remote,2
remotely,2.5
removable,2.608695652
removal,2.375
remove,1.923076923
removed,2.173913043
remover,2.05
removes,1.826086957
removing,2
renal,3.086956522
rename,1.76
renamed,2.407407407
render,1.666666667
rendered,2.47826087
rendering,2.173913043
renders,1.75
rendezvous,4.842105263
rendition,2.125
renegade,2.9
renew,1.666666667
renewable,2.173913043
renewal,2.52173913
renewed,2.277777778
renewing,2.619047619
renounce,2.392857143
renovation,2.391304348
renowned,2.909090909
rent,1.363636364
rental,1.458333333
rentals,2.05
rented,1.291666667
renting,1.25
rents,1.739130435
reopen,1.846153846
reopened,2.7
reorganization,3.083333333
reorganize,2.4
reorganized,2.318181818
rep,1.230769231
repaid,2.047619048
repaint,2
repair,1.954545455
repaired,2.5
repairing,2.52173913
repairs,1.96
repay,1.535714286
repayment,1.821428571
repeal,2.434782609
repealed,2.913043478
repeat,2.142857143
repeated,2.176470588
repeatedly,2.611111111
repeater,2.5
repeating,2.333333333
repeats,2
repel,2.130434783
repent,1.777777778
repentance,2.642857143
repentant,2.925925926
repercussions,3.173913043
repertoire,4.739130435
repetition,2.52
repetitions,2.777777778
repetitive,2.115384615
replace,2.352941176
replaced,2.8
replacement,2.666666667
replacements,2.65
replaces,2.2
replacing,2.428571429
replay,1.5
replenish,2
replete,3.157894737
replica,2.391304348
replicate,2.222222222
replication,2.571428571
replied,1.952380952
replies,1.814814815
reply,1.913043478
replying,2.416666667
report,1.909090909
reported,2
reportedly,2.217391304
reporter,1.923076923
reporters,1.45
reporting,1.846153846
reports,1.615384615
repositories,4
repository,2.888888889
reprehensible,3.5
represent,2.142857143
representation,2.814814815
representations,3.083333333
representative,2.708333333
representatives,2.608695652
represented,2.307692308
representing,2.347826087
represents,2.047619048
repressed,2.208333333
repression,2.9
repressive,2.260869565
reprint,1.518518519
reprinted,2
reprints,1.958333333
reprise,2.545454545
reproduce,1.863636364
reproduced,2.739130435
reproducible,3.347826087
reproducing,2.739130435
reproduction,2.769230769
reproductions,2.884615385
reproductive,2.777777778
reps,1.166666667
reptile,1.875
republic,1.653846154
republics,2.347826087
repugnant,3.833333333
repulsive,2.217391304
reputable,2.958333333
reputation,2.454545455
reputations,2.523809524
reputed,2.695652174
request,2.653846154
requested,3.185185185
requesting,2.571428571
requests,2.708333333
requiem,4.869565217
require,2.925925926
required,3.260869565
requirement,3.318181818
requirements,3.666666667
requires,3.047619048
requiring,3.5
requisite,3.833333333
requisition,4.076923077
reread,2
rerun,2.2
resale,2.36
rescue,3.19047619
rescued,2.608695652
rescuing,2.535714286
research,2.05
researcher,2.347826087
researchers,3
researches,2.375
researching,3.08
resemblance,2.9
resemble,2.925925926
resembled,2.444444444
resembles,2.24
resembling,2.055555556
resent,1.666666667
resentment,2.3
reservation,2.291666667
reservations,2.47826087
reserve,2.12
reserved,2.285714286
reserves,1.64
reserving,2.363636364
reservoir,4.407407407
reservoirs,4.173913043
reset,1.846153846
resettlement,2.5
reside,1.956521739
resided,2.136363636
residence,2.555555556
residency,2.318181818
resident,1.705882353
residential,3.25
residents,1.772727273
resides,2.388888889
residing,2.173913043
residual,2.769230769
residue,2.695652174
residues,3.315789474
resign,3
resignation,3.444444444
resigned,3.730769231
resilience,3.578947368
resin,2.136363636
resins,2.375
resist,1.464285714
resistance,2.291666667
resistant,2.380952381
resisted,1.958333333
resisting,1.75
resistor,2.083333333
resistors,2.24
resists,2.15
resolution,2.925925926
resolutions,2.555555556
resolve,1.75
resolved,2.043478261
resolves,1.88
resolving,1.818181818
resonance,2.916666667
resonant,2.772727273
resort,1.37037037
resorted,2.380952381
resorting,2.1
resorts,1.958333333
resounding,2.529411765
resource,2.863636364
resourceful,3.263157895
resources,2.695652174
respect,2.041666667
respectable,1.846153846
respected,1.88
respectful,2.045454545
respecting,2.04
respective,2.269230769
respectively,2.869565217
respects,2.04
respiratory,2.6
respond,1.636363636
responded,1.583333333
respondent,2.578947368
respondents,2.416666667
responding,1.916666667
responds,1.807692308
response,2.407407407
responses,2.416666667
responsibilities,3.076923077
responsibility,2.269230769
responsible,2.375
responsibly,3.043478261
responsive,2.222222222
responsiveness,2.545454545
rest,1.529411765
restate,1.678571429
restaurant,3.391304348
restaurants,3.375
rested,1.291666667
resting,2.045454545
restitution,3.083333333
restless,2.391304348
restoration,2.391304348
restore,2.076923077
restored,1.888888889
restoring,1.833333333
restrain,2.142857143
restrained,2.045454545
restraining,2.666666667
restraint,2.72
restraints,2.611111111
restrict,2.181818182
restricted,2.142857143
restricting,2.407407407
restriction,2.75
restrictions,2.571428571
restrictive,2.55
restricts,2.3
restructure,2.260869565
rests,1.7
result,2.222222222
resultant,2.48
resulted,1.869565217
resulting,2.333333333
results,2.041666667
resume,2.583333333
resumed,2.9
resurgence,3.52173913
resurrect,2.714285714
resurrected,2.913043478
resurrection,2.409090909
retail,2.090909091
retailer,2.296296296
retailers,2.55
retain,2
retained,2.24
retainer,2.107142857
retaining,2.608695652
retains,2.444444444
retaliate,2.695652174
retaliation,2.5
retard,1.590909091
retardation,2.8125
retarded,1.916666667
retelling,2.5
retention,2.590909091
retentive,3
rethink,2.24
retina,2.76
retinal,2.4
retire,1.3
retired,2.153846154
retirement,2.192307692
retiring,2.545454545
retort,2.583333333
retrace,2.739130435
retract,1.541666667
retracted,2.363636364
retraction,3.130434783
retreat,1.653846154
retreated,2.428571429
retreating,2.75
retribution,2.4
retrieval,2.777777778
retrieve,3.285714286
retrieved,2.95
retriever,3.5
retroactive,1.739130435
retrospect,2.36
retrospective,2.619047619
return,1.958333333
returned,2.181818182
returning,2.333333333
returns,1.576923077
reunion,2.423076923
reunited,2.7
reusable,2.625
reuse,1.956521739
rev,1.565217391
revamped,2.458333333
reveal,2.142857143
revealed,2.19047619
revealing,2.08
reveals,2.407407407
revel,2.217391304
revelation,2.782608696
revelations,2.954545455
revenge,2.192307692
revenue,3.173913043
revenues,3.090909091
reverberation,3.25
revere,3.291666667
revered,3.130434783
reverence,3.217391304
reverend,2.72
reversal,2.72
reverse,1.814814815
reversed,2.48
reverses,2.434782609
reversible,2.461538462
reversing,1.869565217
revert,1.913043478
reverted,2.041666667
review,2.384615385
reviewed,2.375
reviewer,2.347826087
reviewers,3.259259259
reviewing,2.722222222
reviews,2.038461538
revise,1.958333333
revised,2.25
revising,2.869565217
revision,2.681818182
revisionism,2.956521739
revisionist,3.083333333
revisionists,3.045454545
revisions,2.730769231
revisited,1.608695652
revival,2.565217391
revive,2.173913043
revived,1.916666667
reviving,2.333333333
revocation,3.473684211
revoke,2.52173913
revoked,2.583333333
revolt,2.055555556
revolting,2.217391304
revolution,2.708333333
revolutionaries,3.391304348
revolutionary,3.2
revolutions,3.238095238
revolve,2.52173913
revolver,1.791666667
revolves,2.142857143
revolving,2.210526316
revue,4.047619048
reward,2.083333333
rewarded,1.958333333
rewarding,1.636363636
rewards,1.64
rewrite,2.714285714
rewriting,3.086956522
rewritten,2.407407407
rewrote,3.045454545
rhapsody,3.954545455
rhetoric,3.96
rhetorical,4.037037037
rhino,3.454545455
rhubarb,4.8125
rhyme,3.92
rhymes,3.777777778
rhythm,3.92
rhythmic,3.884615385
rhythms,3.95
rib,1.818181818
ribbon,2
ribbons,1.75
ribs,1.217391304
rice,2.444444444
rich,1.636363636
richer,2.428571429
riches,1.608695652
richest,2.333333333
richly,1.875
richness,2.043478261
rid,1.583333333
ridden,1.375
riddle,1.833333333
riddled,2.434782609
ride,1.565217391
rider,1.642857143
riders,1.76
rides,1.481481481
ridge,3.130434783
ridges,2.72
ridicule,2.434782609
ridiculed,3.043478261
ridiculous,3.321428571
riding,1.615384615
rife,2.961538462
riff,1.954545455
rifle,2.782608696
rifles,2.576923077
rift,1.416666667
rig,1.291666667
rigged,2.869565217
rigging,2.173913043
right,2.92
righteous,3.76
righteousness,3.863636364
rightful,2.294117647
rightfully,1.954545455
rightly,2.454545455
rights,3
rigid,2.653846154
rigorous,3.19047619
rigorously,4.2
rigs,1.727272727
rim,1.47826087
rime,2.428571429
rims,1.181818182
rind,2.952380952
ring,1.5
ringer,2.181818182
ringing,2.111111111
rings,1.5
rink,1.25
rinse,1.772727273
riot,2.08
riots,1.956521739
rip,1.541666667
ripe,1.590909091
ripped,1.730769231
ripping,1.791666667
ripple,1.869565217
ripples,1.956521739
riptide,1.583333333
rise,2
risen,2.041666667
riser,2.956521739
rises,1.777777778
rising,1.695652174
risk,1.259259259
risked,2.19047619
risking,1.833333333
risks,1.846153846
risky,1.75
rite,2.2
rites,1.846153846
ritual,2.666666667
rituals,2.347826087
ritz,2.166666667
rival,1.769230769
rivalry,2.5
rivals,1.884615385
river,1.818181818
rivers,1.8
riverside,2.318181818
roach,2.904761905
road,2
roads,2.125
roadside,2.24
roadway,2.625
roam,2.703703704
roaming,2.608695652
roar,2.32
roared,2.45
roaring,2.47826087
roast,2.043478261
roasted,2.043478261
rob,1.541666667
robbed,2.304347826
robber,2.380952381
robberies,1.739130435
robbers,1.2
robbery,2.08
robbing,1.461538462
robe,2.130434783
robes,2.260869565
robin,1.25
robot,2.038461538
robots,1.571428571
robust,1.846153846
robustness,2.5
rock,1.318181818
rock'n'roll,2.208333333
rocked,1.391304348
rocker,1.25
rockers,1.807692308
rocket,1.523809524
rocketry,2.666666667
rockets,1.925925926
rocking,2.304347826
rocks,1.875
rocky,1.727272727
rod,1.882352941
rode,1.62962963
rodent,1.666666667
rodents,1.826086957
rodeo,2.571428571
rods,1.5
roe,2.857142857
rogue,3.192307692
role,1.863636364
roleplaying,1.818181818
roles,1.583333333
roll,1.769230769
rolled,2
roller,1.833333333
rolling,1.875
rolls,1.391304348
romance,2.130434783
romances,2.217391304
romantic,2.074074074
romp,1.789473684
roof,1.888888889
roofs,2.291666667
rook,2
rookie,2.291666667
rookies,2.434782609
room,1.863636364
roommate,1.826086957
roommates,2.272727273
rooms,1.409090909
rooster,2.391304348
root,1.363636364
rooted,2
rooting,2.260869565
roots,1.545454545
rope,1.464285714
ropes,1.428571429
rose,1.481481481
rosemary,1.958333333
rosen,2.956521739
roses,1.653846154
rosettes,3.5
rosewood,1.869565217
roster,1.818181818
rosy,2.304347826
rot,1.375
rotary,2.703703704
rotate,2.24
rotated,2.4
rotates,2.772727273
rotating,2.08
rotation,2.08
rotations,2.347826087
rote,3
rotor,2.166666667
rotten,1.36
rotting,1.5
rouge,3.909090909
rough,4
roughly,4.25
roulette,3.904761905
round,2.391304348
rounded,1.76
roundhouse,2.461538462
rounding,2.35
rounds,2.444444444
roundup,2.363636364
rouse,3.523809524
route,2.666666667
routed,3.416666667
routes,2.961538462
routine,3.529411765
routinely,3.296296296
routines,3.16
rover,1.782608696
roving,2.818181818
row,1.681818182
rowdy,2.5
rows,1.791666667
royal,2.083333333
royale,2.928571429
royalties,2.565217391
royalty,2.166666667
rub,1.208333333
rubbed,2.037037037
rubber,2.24
rubbing,1.708333333
rubbish,1.538461538
rubble,2
rubella,2.52173913
ruby,1.916666667
ruckus,2.5
rudder,1.708333333
rude,1.913043478
rudely,2.826086957
rudeness,1.913043478
rudimentary,3.043478261
rue,2.384615385
rug,1.5
rugby,2.37037037
rugged,1.772727273
rugs,1.909090909
ruin,2.142857143
ruined,2.035714286
ruining,2.826086957
ruins,2.703703704
rule,1.416666667
rulebook,2.227272727
ruled,1.961538462
ruler,1.96
rulers,1.869565217
rules,2.181818182
ruling,1.619047619
rulings,2.545454545
rum,2.260869565
rumble,2.111111111
rumor,1.666666667
rumored,2.782608696
rumors,2.041666667
rump,1.523809524
run,1.192307692
runabout,2.074074074
runaway,1.92
rundown,2.086956522
rune,1.85
runes,2.363636364
rung,2.347826087
runner,1.68
runners,1.5
running,1.625
runs,1.090909091
runway,1.576923077
runways,2
rupees,2.541666667
rupture,2.444444444
rural,2.24
ruse,2.318181818
rush,2.318181818
rushed,1.833333333
rushes,2.608695652
rushing,1.833333333
rust,1.740740741
rusted,2.260869565
rusty,1.625
rut,1.75
ruthless,2.260869565
rye,2.714285714
saber,1.857142857
sable,1.9
sabotage,2.884615385
sabre,3.913043478
sac,1.045454545
sack,1.454545455
sacks,1.666666667
sacrament,3.315789474
sacred,2.227272727
sacrifice,2.904761905
sacrificed,2.75
sacrifices,2.875
sacrificial,3.75
sacrificing,3.05
sad,1.277777778
saddened,1.956521739
saddle,1.863636364
saddlebags,2.208333333
saddles,2.178571429
sadistic,2.434782609
sadly,1.75
sadness,1.75
safari,2.136363636
safe,1.481481481
safeguard,2.652173913
safeguards,2.875
safely,2
safer,1.958333333
safest,2.2
safety,2
saffron,3.45
sag,1.541666667
saga,2.083333333
sage,2.541666667
sages,2.272727273
said,2.555555556
sail,1.777777778
sailboat,2.136363636
sailed,2.285714286
sailing,2.125
sailor,2.111111111
sailors,1.833333333
sails,2.45
saint,1.6
saints,2.285714286
sake,1.941176471
salad,2.090909091
salads,2.384615385
salaried,2.625
salaries,2.416666667
salary,2.352941176
sale,1.875
sales,2.142857143
salesman,2.041666667
salesmen,2.090909091
salient,3.181818182
saline,2.913043478
saliva,2.9
salmon,3.708333333
salmonella,3.583333333
salon,2.086956522
saloon,2.652173913
salt,1.272727273
salter,1.772727273
salts,2.157894737
saltwater,2.090909091
salty,1.434782609
salute,2.944444444
salvage,2.375
salvation,2.5
salve,2.625
samba,2.333333333
same,1.666666667
sample,1.869565217
sampled,1.958333333
sampler,1.730769231
samplers,1.391304348
samples,2.291666667
sampling,1.8
samurai,3.857142857
sanctified,2.75
sanction,2.92
sanctioned,3.821428571
sanctions,2.833333333
sanctity,3.565217391
sanctuary,3.2
sand,1.703703704
sandals,1.652173913
sander,1.956521739
sanding,1.444444444
sandman,1.68
sandpaper,2.7
sands,1.333333333
sandstorm,1.857142857
sandwich,2.444444444
sandwiches,2.444444444
sandy,1.615384615
sane,1.875
sang,1.5
sangria,2.68
sanitary,2.565217391
sanitation,2.576923077
sanity,1.875
sank,1.5
sans,1.727272727
sap,1.333333333
sapphire,3.777777778
sappy,1.875
sarcasm,2.909090909
sarcastic,2.035714286
sarcastically,2.782608696
sat,1.086956522
satellite,3.136363636
satellites,2.4
satin,1.625
satire,2.555555556
satirical,3.192307692
satisfaction,2.458333333
satisfactorily,2.923076923
satisfactory,2.3
satisfied,2.166666667
satisfies,2.25
satisfy,1.833333333
satisfying,2.16
saturated,2.954545455
saturation,2.782608696
sauce,2.214285714
saucepan,2.304347826
saucer,2.782608696
saucers,3
sauces,2.952380952
sauna,3.666666667
sausage,3.68
saute,4.083333333
savage,2.666666667
savages,2.125
savannah,2.47826087
savant,2.571428571
save,1.47826087
saved,1.913043478
saver,1.56
saves,1.869565217
saving,2.086956522
savings,2
savior,2.652173913
savvy,2.384615385
saw,1.5
saws,2.227272727
sax,1.625
saxophone,3
say,1.454545455
saying,2.2
sayings,2.142857143
says,2.076923077
scab,2
scalar,2.458333333
scale,1.523809524
scaled,2.047619048
scales,1.75
scalp,1.625
scan,1.346153846
scandal,1.777777778
scandalous,3.095238095
scandals,1.956521739
scanned,1.68
scanner,1.541666667
scanners,2
scanning,1.666666667
scans,1.68
scant,2.269230769
scapegoat,2.375
scar,1.307692308
scarab,3.217391304
scarce,3.05
scarcely,3.473684211
scarcity,2.782608696
scare,1.703703704
scarecrow,2.12
scared,2
scarf,1.909090909
scaring,2.652173913
scarlet,1.76
scarred,2.772727273
scars,1.47826087
scary,1.565217391
scat,1.894736842
scatter,2.090909091
scattered,2.25
scattering,2.347826087
scavenger,2.5
scavenging,3.105263158
scenario,4.125
scenarios,3.962962963
scene,3.444444444
scenery,3.285714286
scenes,3.666666667
scenic,4.173913043
scent,3.125
sceptical,2.923076923
sceptre,4.217391304
schedule,3.411764706
scheduled,4.115384615
schedules,3.625
scheduling,4.185185185
schema,3.416666667
schematic,4
scheme,4.125
schemes,4.148148148
schism,4.695652174
schizophrenia,4.695652174
schizophrenic,4.64
scholar,2.538461538
scholarly,3.454545455
scholars,2.956521739
scholarship,2.24
scholarships,2.782608696
scholastic,3.090909091
school,2.458333333
school's,2.913043478
schoolhouse,2.9
schooling,2.464285714
schools,2.583333333
science,3.333333333
sciences,3.045454545
scientific,3.363636364
scientifically,3.12
scientist,3.19047619
scientists,3.173913043
scimitar,4.166666667
scissors,3.535714286
sclerosis,4.625
scoff,2.45
scoop,1.6
scooped,2
scooter,1.583333333
scope,1.52173913
scopes,2.913043478
scorched,2.375
score,1.791666667
scorecard,2.304347826
scored,1.625
scores,2.64
scoring,1.72
scorn,1.730769231
scorpion,3.173913043
scoundrel,3.409090909
scourge,3.217391304
scout,2.388888889
scouting,2.142857143
scouts,1.96
scrabble,2.173913043
scramble,1.615384615
scrambled,2.130434783
scrambling,1.892857143
scrap,1.85
scrapbook,1.652173913
scrape,2.090909091
scraped,2.208333333
scraping,2.380952381
scrapped,2.35
scraps,2.136363636
scratch,2.45
scratched,2.461538462
scratches,2.36
scratching,2.192307692
scratchy,2.035714286
scream,2.333333333
screamed,2.12
screaming,1.961538462
screams,2.15
screech,2.25
screeching,1.964285714
screen,1.72
screened,2.166666667
screening,1.923076923
screenplay,1.375
screens,2.037037037
screw,2.571428571
screwdriver,1.958333333
screwed,2.222222222
screws,1.964285714
screwy,2.434782609
scribble,1.954545455
scribbled,2.083333333
scribe,2.086956522
script,2.095238095
scriptural,3
scripture,2.375
scriptures,2.652173913
scroll,1.75
scrotum,2.625
scrub,1.923076923
scrubbing,2.2
scrutiny,2.666666667
scuba,1.916666667
sculptor,1.941176471
sculpture,3.409090909
scum,2.071428571
sea,2.481481481
seaboard,2.47826087
seafood,2.421052632
seagull,2.19047619
seal,1.964285714
sealed,2.625
sealing,1.791666667
seals,2.136363636
seam,2.130434783
seamless,2.2
seams,2.304347826
search,2.428571429
searched,2.416666667
searches,2.458333333
searching,2.541666667
searchlight,2.739130435
sears,2.086956522
seas,2.541666667
seaside,1.823529412
season,2.142857143
season's,2.631578947
seasonal,2.230769231
seasoned,2.208333333
seasoning,2.238095238
seasons,2.333333333
seat,2.038461538
seated,2
seating,1.80952381
seats,2.1875
seaweed,2.125
sec,1.391304348
secession,3.678571429
secluded,2.461538462
second,1.730769231
secondary,2.037037037
secondly,2
seconds,1.833333333
secrecy,3.16
secret,2.095238095
secretariat,2.96
secretaries,2.523809524
secretary,2.6
secretive,2.833333333
secretly,2
secrets,2.181818182
sect,2
sectarian,3.47826087
section,2.652173913
sections,2.826086957
sector,1.727272727
sectors,1.888888889
sects,2.52173913
secular,2.695652174
secure,2.705882353
secured,2.08
securely,2.416666667
securing,2
securities,2.347826087
security,2.333333333
sedan,2.04
sediment,2.318181818
seduce,2.347826087
seduced,3.045454545
seduction,2.652173913
seductive,2.307692308
see,1.5
seed,1.722222222
seedlings,2
seeds,1.48
seeing,1.777777778
seek,1.6
seeker,1.961538462
seekers,1.875
seeking,1.608695652
seeks,1.590909091
seem,1.555555556
seemed,1.818181818
seeming,2.391304348
seemingly,1.84
seems,1.727272727
seen,1.761904762
sees,1.782608696
segment,1.695652174
segmentation,2.722222222
segments,2.185185185
segregated,2.625
segregation,2.846153846
seismic,3.380952381
seize,3.423076923
seized,2.96
seizing,3.565217391
seizure,4.166666667
seldom,1.818181818
select,1.545454545
selected,1.708333333
selecting,2.038461538
selection,2.615384615
selections,2.703703704
selective,1.791666667
selectively,2.423076923
selectors,2.545454545
selects,1.65
self,1.363636364
selfish,2.086956522
selfishness,2.392857143
sell,1.565217391
seller,1.5
sellers,1.538461538
selling,1.882352941
sellout,1.823529412
sells,1.52173913
selves,2.111111111
semantic,1.730769231
semblance,2.464285714
semen,2.454545455
semester,2
semi,1.625
semicolon,2.214285714
semiconductor,2.423076923
seminal,2.434782609
seminar,2.391304348
seminary,2.315789474
sen,1.863636364
senate,2.285714286
senator,2
senators,2
send,1.64
sender,1.625
senders,1.791666667
sending,1.583333333
sends,1.652173913
senile,3.652173913
senior,2.814814815
seniority,3.684210526
seniors,2.565217391
senor,3.043478261
sensation,2.541666667
sensational,3.173913043
sensations,2.4
sense,2.259259259
sensed,1.952380952
senseless,1.923076923
senses,1.785714286
sensibilities,2.842105263
sensibility,2.363636364
sensible,2.4
sensibly,2.0625
sensing,2.043478261
sensitive,2.185185185
sensitivities,2.333333333
sensitivity,2.333333333
sensor,1.913043478
sensors,1.681818182
sensory,1.875
sensual,2.75
sensuality,3.055555556
sensuous,3.5
sent,1.461538462
sentence,2
sentenced,2.307692308
sentences,1.954545455
sentencing,2.5
sentient,3.545454545
sentiment,2.125
sentimental,2.357142857
sentiments,1.692307692
sentinel,2.961538462
sentry,2.083333333
separate,2.666666667
separated,1.96
separately,2.5
separates,2.545454545
separating,2.181818182
separation,2.739130435
separatist,3.130434783
septic,1.705882353
sequel,3.538461538
sequence,3.25
sequences,2.962962963
sequent,3.181818182
sequential,3.454545455
serene,3.136363636
serenity,2.208333333
serf,2.086956522
serfs,2.5
serge,2.565217391
sergeant,4.1
serial,2.318181818
series,3.217391304
serif,3.217391304
serious,2.925925926
seriously,2.291666667
seriousness,2.695652174
sermon,2.318181818
sermons,2.681818182
serpent,2
serpents,1.875
serrated,2.590909091
serum,2.56
servant,1.666666667
servants,2.454545455
serve,2.3125
served,1.727272727
server,1.769230769
serves,2.461538462
service,2.333333333
services,2.695652174
servicing,2.576923077
serving,1.608695652
servings,2.407407407
servitude,2.772727273
servo,2.208333333
sesame,2.833333333
session,2.428571429
sessions,2.608695652
set,1.277777778
setback,1.391304348
sets,1.565217391
setter,2.086956522
setting,2.15
settings,1.571428571
settle,1.652173913
settled,1.952380952
settlement,2.304347826
settlements,1.961538462
settlers,1.375
settles,2.52173913
settling,2.045454545
setup,1.92
seven,1.740740741
seventeen,2
seventeenth,3.565217391
seventh,2.227272727
seventies,2.36
seventy,2.125
sever,2.692307692
several,1.708333333
severe,3.272727273
severed,2.75
severely,2.64
severity,2.666666667
sew,3.166666667
sewage,2.260869565
sewer,2.083333333
sewers,1.944444444
sewing,2.76
sewn,2.956521739
sex,1.666666667
sexes,1.727272727
sexism,2.346153846
sexist,1.583333333
sexton,2.333333333
sexual,2.444444444
sexuality,2.96
sexually,2.333333333
sexy,2.375
shabby,2.181818182
shack,1.458333333
shackle,2
shackles,2.421052632
shade,1.916666667
shaded,1.55
shades,2.037037037
shading,2.3
shadow,2.153846154
shadowed,2.772727273
shadowing,2.181818182
shadows,2.19047619
shadowy,2.608695652
shady,2.333333333
shaft,2.041666667
shafts,1.954545455
shag,1.863636364
shaggy,1.695652174
shah,3.227272727
shake,1.875
shaken,2.08
shaker,2.4
shakes,1.923076923
shaking,2.296296296
shaky,2.178571429
shall,1.625
shallow,2.434782609
shalom,3.285714286
sham,1.777777778
shaman,2.964285714
shame,2.434782609
shameful,2
shameless,1.958333333
shampoo,1.458333333
shamrock,1.846153846
shank,2.269230769
shape,1.576923077
shaped,2.416666667
shapely,2.363636364
shapes,1.791666667
shaping,2.173913043
shards,1.956521739
share,2.043478261
shared,2.272727273
shareholder,2.681818182
shareholders,2.12
shares,1.961538462
sharing,2.333333333
shark,1.555555556
sharks,1.555555556
sharp,1.916666667
sharpen,2.166666667
sharpened,1.913043478
sharpening,2.684210526
sharper,2.045454545
sharply,2.043478261
sharpness,2.391304348
shatter,1.826086957
shattered,2.04
shattering,1.857142857
shave,1.458333333
shaved,2.055555556
shaven,2.285714286
shaving,2.863636364
shaw,1.961538462
she,1.416666667
she'd,2.333333333
she'll,2.56
she's,2.291666667
shear,2.695652174
sheath,3.105263158
shed,1.625
shedding,2.523809524
sheds,2.043478261
sheen,2.095238095
sheep,1.863636364
sheepdog,1.565217391
sheer,1.708333333
sheet,1.678571429
sheets,1.958333333
sheik,3.95
sheikh,5.038461538
shelf,1.75
shell,1.782608696
shelled,2.217391304
shells,1.740740741
shelter,1.75
sheltered,2.045454545
shelters,1.347826087
shelves,2.52173913
shepherd,3.208333333
shepherds,3.529411765
sheriff,2.125
sheriff's,2.652173913
sherry,1.826086957
shield,2.583333333
shielded,3.166666667
shielding,2.846153846
shields,3.217391304
shift,1.555555556
shifted,1.5
shifting,2.384615385
shifts,2.055555556
